"Time","Handle/0/X","Handle/0/Y"
"46.071","-186.7874","-25.41113"
"46.079","-187.7868","-23.39554"
"46.088","-188.8138","-21.37744"
"46.096","-190.8096","-19.36426"
"46.104","-192.7653","-17.353"
"46.113","-192.7859","-15.28064"
"46.121","-193.7978","-12.30161"
"46.129","-194.7867","-10.31277"
"46.138","-194.8072","-8.281464"
"46.146","-195.7882","-6.227112"
"46.154","-194.8177","-3.247803"
"46.163","-194.8388","-1.223206"
"46.171","-194.8544","0.8413391"
"46.179","-194.8227","3.797363"
"46.188","-193.8085","5.78949"
"46.196","-192.8021","7.812439"
"46.204","-190.815","10.78162"
"46.213","-189.8115","12.79282"
"46.221","-187.8132","14.81747"
"46.23","-185.8145","16.84363"
"46.238","-183.8111","18.85019"
"46.246","-180.8241","20.81964"
"46.255","-178.8068","21.86771"
"46.263","-174.8202","23.86169"
"46.271","-171.8189","24.89334"
"46.28","-168.7825","25.92929"
"46.288","-164.7552","26.97736"
"46.296","-159.7564","28.03604"
"46.305","-154.7631","28.08679"
"46.313","-149.7537","29.12769"
"46.321","-144.7325","30.14609"
"46.33","-138.7296","31.13037"
"46.338","-132.7316","32.08368"
"46.346","-127.7288","32.073"
"46.355","-122.6946","32.06616"
"46.363","-116.6678","32.05563"
"46.371","-110.652","31.13388"
"46.38","-104.6556","31.13632"
"46.388","-100.6296","30.20657"
"46.396","-94.63544","30.20108"
"46.405","-90.60693","29.20062"
"46.413","-84.60492","28.27017"
"46.421","-78.61914","28.28809"
"46.43","-74.5979","28.26703"
"46.438","-68.61133","28.26059"
"46.446","-64.59229","28.22394"
"46.455","-58.60291","28.20294"
"46.463","-54.57745","28.15689"
"46.471","-48.5824","28.14386"
"46.48","-43.58282","28.13297"
"46.488","-38.59003","28.16748"
"46.496","-34.55939","28.18555"
"46.505","-28.56274","28.2251"
"46.513","-23.55231","28.25244"
"46.521","-18.51941","28.26453"
"46.53","-12.5177","28.27179"
"46.538","-7.51709","28.23611"
"46.546","-2.518311","27.2771"
"46.555","2.489014","27.26315"
"46.563","7.504028","26.31256"
"46.572","13.50354","26.28091"
"46.58","19.48932","25.27551"
"46.588","23.50006","24.29962"
"46.597","28.51215","23.32556"
"46.605","33.5332","22.34305"
"46.613","39.53552","21.30304"
"46.622","45.53619","19.35803"
"46.63","50.54547","18.34698"
"46.638","55.58099","16.39301"
"46.647","61.60913","14.45914"
"46.655","67.62561","12.52557"
"46.663","73.62927","10.52164"
"46.672","79.62628","8.49176"
"46.68","84.64642","6.470032"
"46.688","89.68683","4.471313"
"46.697","95.70422","2.452332"
"46.705","101.7065","0.4350281"
"46.713","107.7045","-1.580383"
"46.722","113.7031","-3.548523"
"46.73","118.7041","-4.567383"
"46.738","123.7145","-5.568939"
"46.747","129.7057","-6.571289"
"46.755","133.7257","-6.605225"
"46.763","139.7413","-7.568817"
"46.772","145.7431","-7.547119"
"46.78","151.7344","-7.533234"
"46.788","155.7338","-6.579041"
"46.797","160.736","-6.595703"
"46.805","165.742","-6.572937"
"46.813","169.7766","-5.59314"
"46.822","175.7843","-5.594635"
"46.83","180.7864","-5.594086"
"46.838","185.7769","-5.587463"
"46.847","189.7698","-5.576202"
"46.855","193.7639","-5.560791"
"46.863","196.7944","-5.56665"
"46.872","200.8","-6.559265"
"46.88","202.8306","-7.583405"
"46.889","205.8412","-10.51953"
"46.897","206.8688","-12.47372"
"46.905","207.8613","-15.41586"
"46.914","207.8586","-18.36597"
"46.922","207.8336","-21.35626"
"46.93","206.8417","-24.33658"
"46.939","205.8593","-27.30939"
"46.947","204.8788","-30.27634"
"46.955","202.9161","-32.29156"
"46.964","200.9615","-35.30374"
"46.972","199.9598","-39.26035"
"46.98","196.9568","-41.29874"
"46.989","194.0081","-45.2399"
"46.997","191.001","-47.27911"
"47.005","188.0066","-50.29816"
"47.014","185.0017","-53.31436"
"47.022","181.0225","-56.29932"
"47.03","178.0251","-59.26453"
"47.039","173.0647","-61.26782"
"47.047","169.0991","-63.31949"
"47.055","165.1365","-65.3714"
"47.064","161.1667","-67.42169"
"47.072","157.1791","-69.45087"
"47.08","153.1765","-71.4245"
"47.089","148.1806","-72.45029"
"47.097","143.1948","-73.51065"
"47.105","139.1974","-75.45853"
"47.114","134.2033","-76.40735"
"47.122","129.2081","-77.3566"
"47.13","124.2105","-78.30414"
"47.139","118.2247","-78.32889"
"47.147","113.2468","-79.26349"
"47.155","109.2444","-79.29938"
"47.164","104.248","-80.22815"
"47.172","99.2511","-80.17221"
"47.18","93.28351","-80.10504"
"47.189","89.28394","-80.05301"
"47.197","84.2959","-79.99725"
"47.205","79.31079","-80.92572"
"47.214","75.29968","-80.86197"
"47.222","69.32269","-80.80151"
"47.231","65.31146","-80.76288"
"47.239","60.3092","-80.76346"
"47.247","55.32574","-80.76511"
"47.256","51.33398","-80.75842"
"47.264","47.33673","-80.72937"
"47.272","43.32776","-79.79327"
"47.281","38.33167","-79.77328"
"47.289","33.3548","-78.8457"
"47.297","29.37854","-78.82877"
"47.306","25.40021","-77.9014"
"47.314","21.42169","-77.89569"
"47.322","17.43994","-76.96906"
"47.331","13.45837","-76.93369"
"47.339","9.478271","-75.94897"
"47.347","6.475342","-75.026"
"47.356","2.487854","-73.96381"
"47.364","-0.5227661","-73.93613"
"47.372","-4.53009","-72.93555"
"47.381","-8.520935","-71.95078"
"47.389","-12.49371","-71.01642"
"47.397","-14.51117","-69.08646"
"47.406","-17.50879","-68.12363"
"47.414","-21.49585","-68.09799"
"47.422","-24.50403","-67.08264"
"47.431","-28.48602","-66.12933"
"47.439","-31.48151","-65.19272"
"47.447","-34.48859","-65.19025"
"47.456","-38.48004","-65.13202"
"47.464","-41.47919","-64.125"
"47.472","-44.46985","-63.18192"
"47.481","-48.45233","-63.19058"
"47.489","-51.44733","-63.17166"
"47.497","-54.4472","-63.12491"
"47.506","-57.43958","-62.15924"
"47.514","-60.44312","-62.15152"
"47.522","-64.41931","-62.12476"
"47.531","-66.42621","-61.14035"
"47.539","-70.41748","-61.13162"
"47.548","-72.42688","-60.17224"
"47.556","-76.41089","-60.18924"
"47.564","-78.41913","-59.24414"
"47.573","-82.41223","-59.25281"
"47.581","-86.38928","-59.20737"
"47.589","-88.40228","-58.18481"
"47.598","-91.40289","-57.2258"
"47.606","-94.41278","-57.19559"
"47.614","-97.41699","-56.22525"
"47.623","-101.4122","-56.21378"
"47.631","-104.4091","-55.2576"
"47.639","-108.3863","-55.2562"
"47.648","-110.3896","-54.29819"
"47.656","-114.3787","-54.28381"
"47.664","-116.3895","-53.3096"
"47.673","-120.3943","-53.27887"
"47.681","-123.4021","-52.30368"
"47.689","-126.4105","-51.33923"
"47.698","-130.415","-51.31949"
"47.706","-133.4117","-50.33237"
"47.714","-136.4041","-49.39758"
"47.723","-140.3924","-49.36276"
"47.731","-143.3897","-48.37219"
"47.739","-146.3966","-47.37692"
"47.748","-149.4042","-46.39157"
"47.756","-152.4145","-45.4353"
"47.764","-156.4155","-45.37823"
"47.773","-159.4076","-43.42874"
"47.781","-162.4071","-42.46381"
"47.789","-166.3835","-41.48441"
"47.798","-168.401","-40.45441"
"47.806","-172.3766","-39.41699"
"47.814","-174.3644","-37.45599"
"47.823","-177.3611","-36.43719"
"47.831","-180.3464","-34.48557"
"47.839","-182.3577","-33.44824"
"47.848","-185.3456","-31.48016"
"47.856","-187.3398","-29.52838"
"47.864","-189.3328","-27.57855"
"47.873","-191.3385","-26.535"
"47.881","-193.3258","-23.58609"
"47.89","-194.3376","-21.59821"
"47.898","-196.3346","-19.58441"
"47.906","-197.333","-17.56339"
"47.915","-198.3226","-14.59592"
"47.923","-199.3143","-12.60089"
"47.931","-199.3178","-9.625458"
"47.94","-200.3239","-7.574371"
"47.948","-200.3372","-4.565491"
"47.956","-201.3206","-1.588135"
"47.965","-201.3081","0.4407654"
"47.973","-201.2882","3.459412"
"47.981","-200.2885","6.473328"
"47.99","-200.2686","9.452209"
"47.998","-199.2521","11.49173"
"48.006","-198.2388","14.48163"
"48.015","-197.2269","16.52609"
"48.023","-196.1939","18.59351"
"48.031","-194.171","21.58142"
"48.04","-192.148","23.57004"
"48.048","-190.1154","25.5477"
"48.056","-186.1307","27.52661"
"48.065","-184.1377","28.56168"
"48.073","-181.1368","30.54495"
"48.081","-178.1224","31.58429"
"48.09","-174.1057","33.55386"
"48.098","-170.091","34.52774"
"48.106","-166.0696","35.50842"
"48.115","-161.0641","36.49683"
"48.123","-156.0569","37.47574"
"48.131","-150.0569","38.45142"
"48.14","-145.0492","38.47189"
"48.148","-140.0284","38.52698"
"48.156","-134.0274","38.58148"
"48.165","-129.0228","38.59836"
"48.173","-124.0038","38.55026"
"48.181","-118.002","37.51605"
"48.19","-112.9968","36.48669"
"48.198","-108.9944","35.4523"
"48.206","-103.9933","34.41968"
"48.215","-98.99695","33.39276"
"48.223","-94.98016","32.4035"
"48.232","-88.9809","32.36047"
"48.24","-83.98157","31.35474"
"48.248","-78.98572","30.40985"
"48.257","-74.96045","30.39142"
"48.265","-68.96503","29.44885"
"48.273","-64.93811","29.45428"
"48.282","-58.92145","29.40564"
"48.29","-52.92688","28.44653"
"48.298","-47.91962","28.44504"
"48.307","-42.90814","28.40869"
"48.315","-36.914","28.37241"
"48.323","-32.89825","27.40137"
"48.332","-26.89673","27.42209"
"48.34","-20.896","27.40616"
"48.348","-14.89929","27.37692"
"48.357","-10.89777","26.42291"
"48.365","-6.868774","26.45245"
"48.373","-0.8565674","26.43597"
"48.382","5.141541","25.48947"
"48.39","10.14624","25.48865"
"48.398","15.15076","24.53491"
"48.407","21.14465","24.51083"
"48.415","25.14972","23.50259"
"48.423","29.17914","22.50287"
"48.432","35.18854","21.50174"
"48.44","41.1911","20.47815"
"48.448","46.20636","18.50992"
"48.457","51.21851","17.50644"
"48.465","57.21222","15.54672"
"48.473","63.21143","13.56378"
"48.482","69.20612","11.57959"
"48.49","75.19775","9.591125"
"48.498","79.21735","7.633423"
"48.507","85.22705","5.675995"
"48.515","89.25458","4.668396"
"48.523","95.27277","2.679108"
"48.532","101.2893","0.7312622"
"48.54","107.2889","-0.2948608"
"48.548","113.2905","-2.265503"
"48.557","119.2847","-3.238068"
"48.565","123.2897","-3.276917"
"48.574","129.2908","-4.273193"
"48.582","135.2847","-4.298035"
"48.59","139.3036","-4.29187"
"48.599","145.3149","-4.267548"
"48.607","151.3161","-4.218445"
"48.615","155.3284","-3.222137"
"48.624","161.3271","-3.193848"
"48.632","165.3405","-2.206909"
"48.64","171.3406","-2.205231"
"48.649","175.3667","-2.180084"
"48.657","181.3615","-2.176453"
"48.665","185.3636","-2.180786"
"48.674","189.3763","-3.129608"
"48.682","193.3868","-4.066803"
"48.69","196.3934","-5.068176"
"48.699","199.3777","-7.110413"
"48.707","201.3655","-10.09744"
"48.715","201.4129","-12.11496"
"48.724","202.4493","-15.09579"
"48.732","203.4313","-18.09885"
"48.74","202.4561","-21.0629"
"48.749","201.4615","-23.10583"
"48.757","200.482","-26.10098"
"48.765","199.4901","-29.05957"
"48.774","197.4942","-31.06323"
"48.782","195.4979","-34.02985"
"48.79","193.4983","-36.99188"
"48.799","189.5209","-40.02469"
"48.807","187.5223","-42.04544"
"48.815","183.5588","-45.00153"
"48.824","181.5576","-47.0314"
"48.832","177.5714","-50.01538"
"48.84","175.5692","-53.00055"
"48.849","171.5651","-55.0289"
"48.857","167.5669","-58.01425"
"48.865","163.5724","-60.03738"
"48.874","159.5849","-62.06726"
"48.882","155.6057","-65.02069"
"48.891","151.622","-66.97919"
"48.899","147.6325","-69.93875"
"48.907","143.6455","-71.00269"
"48.916","139.6639","-72.00864"
"48.924","135.6848","-73.06274"
"48.932","131.7078","-75.02005"
"48.941","127.7238","-76.01068"
"48.949","123.7311","-76.99799"
"48.957","119.7347","-78.97562"
"48.966","115.735","-79.91501"
"48.974","111.7336","-79.95261"
"48.982","107.73","-80.97281"
"48.991","101.7429","-81.93417"
"48.999","97.74744","-81.96277"
"49.007","93.74304","-82.90057"
"49.016","89.73822","-82.88568"
"49.024","83.75604","-82.8909"
"49.032","79.76563","-82.89233"
"49.041","75.76636","-82.8876"
"49.049","71.763","-82.87054"
"49.057","67.76361","-81.9295"
"49.066","63.76154","-81.95215"
"49.074","57.77832","-81.92911"
"49.082","53.78772","-80.99658"
"49.091","49.79211","-80.9902"
"49.099","45.79376","-80.05023"
"49.107","41.79041","-79.0459"
"49.116","37.79468","-78.1163"
"49.124","33.7915","-78.10559"
"49.132","29.79333","-77.16797"
"49.141","24.79712","-77.15735"
"49.149","21.79535","-76.19574"
"49.157","17.79474","-75.23932"
"49.166","13.78973","-75.20001"
"49.174","9.788086","-74.16388"
"49.182","5.792175","-73.13663"
"49.191","1.800293","-72.11963"
"49.199","-2.185486","-71.09473"
"49.207","-4.188721","-70.07983"
"49.216","-8.188965","-69.07596"
"49.224","-12.17859","-68.10056"
"49.233","-14.17865","-67.11667"
"49.241","-18.16077","-66.14334"
"49.249","-21.15399","-65.1676"
"49.258","-24.16119","-64.19116"
"49.266","-28.15509","-63.22675"
"49.274","-32.13409","-63.21619"
"49.283","-34.13684","-62.19568"
"49.291","-38.1217","-61.20654"
"49.299","-40.13495","-60.20511"
"49.308","-44.12982","-59.23715"
"49.316","-48.11322","-59.20984"
"49.324","-50.12146","-58.194"
"49.333","-53.12506","-57.21521"
"49.341","-56.13849","-56.2464"
"49.349","-60.13977","-56.23495"
"49.358","-63.14038","-55.26709"
"49.366","-66.1449","-55.255"
"49.374","-70.13251","-55.22678"
"49.383","-72.13855","-54.2453"
"49.391","-76.12372","-54.24832"
"49.399","-78.13007","-53.29199"
"49.408","-82.12067","-53.30518"
"49.416","-85.11487","-53.28027"
"49.424","-88.10718","-53.24487"
"49.433","-90.11578","-52.24643"
"49.441","-94.10431","-52.24515"
"49.449","-96.11438","-51.27869"
"49.458","-100.1058","-51.30612"
"49.466","-103.0997","-51.29486"
"49.474","-106.098","-51.26654"
"49.483","-108.1143","-50.27884"
"49.491","-112.1102","-50.28387"
"49.499","-116.0916","-50.25845"
"49.508","-118.0929","-49.2876"
"49.516","-122.072","-49.29443"
"49.524","-124.082","-49.2699"
"49.533","-127.0868","-48.29544"
"49.541","-130.0975","-48.30212"
"49.55","-134.0986","-48.27014"
"49.558","-137.094","-47.27997"
"49.566","-140.0956","-47.24634"
"49.575","-143.0885","-46.25323"
"49.583","-146.0738","-45.29468"
"49.591","-149.069","-45.2648"
"49.6","-152.0611","-44.26068"
"49.608","-155.0525","-43.26639"
"49.616","-158.0418","-42.27612"
"49.625","-160.0469","-41.28784"
"49.633","-163.0413","-40.3042"
"49.641","-166.0332","-39.30319"
"49.65","-168.0357","-37.34341"
"49.658","-171.0394","-36.35156"
"49.666","-174.0306","-35.32852"
"49.675","-176.0306","-33.32611"
"49.683","-178.0308","-31.34268"
"49.691","-180.0385","-29.36157"
"49.7","-182.0518","-27.3638"
"49.708","-184.064","-25.34305"
"49.716","-186.0644","-22.35901"
"49.725","-188.0617","-20.3555"
"49.733","-189.0662","-17.38037"
"49.741","-191.0603","-15.35666"
"49.75","-192.0623","-12.33246"
"49.758","-194.0374","-9.313416"
"49.766","-194.0308","-5.34137"
"49.775","-195.0188","-3.324402"
"49.783","-195.0214","-0.3047485"
"49.791","-196.0046","2.712341"
"49.8","-195.9922","6.691956"
"49.808","-196.9795","9.680389"
"49.816","-196.9607","12.67053"
"49.825","-195.9637","15.66882"
"49.833","-194.979","18.6673"
"49.841","-194.9727","21.65942"
"49.85","-193.9656","24.64661"
"49.858","-192.9512","26.67358"
"49.866","-190.9495","29.6705"
"49.875","-188.9605","31.6806"
"49.883","-186.9726","33.68961"
"49.892","-184.9816","35.68912"
"49.9","-182.9721","37.65808"
"49.908","-179.9697","38.67902"
"49.917","-176.9615","40.65591"
"49.925","-172.9774","41.65573"
"49.933","-170.9526","42.64249"
"49.942","-166.9372","43.64172"
"49.95","-162.9182","44.64099"
"49.958","-156.9321","45.65012"
"49.967","-152.9315","46.6459"
"49.975","-148.913","46.67746"
"49.983","-142.9185","47.6814"
"49.992","-138.8999","47.71277"
"50","-132.8799","48.69772"
"50.008","-126.8717","48.69504"
"50.017","-120.8698","48.69708"
"50.025","-114.8736","48.68704"
"50.033","-108.8869","48.65741"
"50.042","-104.8731","47.65295"
"50.05","-98.86755","46.68097"
"50.058","-92.8692","45.70062"
"50.067","-86.87787","44.7225"
"50.075","-82.86914","43.72589"
"50.083","-76.87732","42.7301"
"50.092","-72.86163","41.72705"
"50.1","-66.85669","40.71878"
"50.108","-60.8623","39.69824"
"50.117","-55.86285","38.67441"
"50.125","-50.86731","37.65027"
"50.133","-46.85229","36.61978"
"50.142","-40.85999","35.61597"
"50.15","-35.85675","34.61011"
"50.158","-30.85327","33.6246"
"50.167","-24.85986","33.60825"
"50.175","-20.85132","32.60828"
"50.183","-14.85638","32.57953"
"50.192","-10.85559","31.61575"
"50.2","-4.862671","32.57465"
"50.208","-0.8512573","31.57202"
"50.217","5.141235","31.58224"
"50.225","9.152527","31.56851"
"50.234","15.14819","31.56308"
"50.242","19.1601","31.52991"
"50.25","25.15759","31.49863"
"50.259","29.16882","30.49332"
"50.267","35.16919","30.46094"
"50.275","39.17834","29.4325"
"50.284","43.19305","28.42456"
"50.292","49.19202","27.42221"
"50.3","51.18048","25.40741"
"50.309","56.19305","24.34644"
"50.317","61.22333","22.37585"
"50.325","67.22803","20.43634"
"50.334","71.2525","19.39969"
"50.342","77.24548","17.33951"
"50.35","82.25507","15.29071"
"50.359","87.27631","13.2204"
"50.367","93.2962","10.31656"
"50.375","99.28882","8.368042"
"50.384","103.2942","7.308105"
"50.392","108.3043","5.251984"
"50.4","113.3364","3.224579"
"50.409","119.3516","1.23761"
"50.417","125.3613","-0.6707458"
"50.425","130.3707","-1.636658"
"50.434","135.3793","-2.6138"
"50.442","140.3957","-3.569946"
"50.45","146.3972","-4.531586"
"50.459","151.399","-4.574982"
"50.467","157.3934","-5.550232"
"50.475","162.3926","-5.567566"
"50.484","167.4116","-6.474854"
"50.492","172.4295","-6.41983"
"50.5","177.4444","-6.430603"
"50.509","183.4454","-7.379578"
"50.517","187.4849","-7.386414"
"50.525","192.518","-8.362457"
"50.534","196.5545","-9.374359"
"50.542","200.5696","-11.33109"
"50.55","203.5649","-13.2988"
"50.559","205.5609","-15.30936"
"50.567","206.6016","-18.28375"
"50.576","207.611","-21.23639"
"50.584","207.63","-24.17529"
"50.592","206.6726","-26.21301"
"50.601","205.7132","-29.24603"
"50.609","204.739","-33.20013"
"50.617","202.7516","-36.22607"
"50.626","200.7522","-40.19617"
"50.634","197.7682","-43.21121"
"50.642","195.7589","-47.19113"
"50.651","191.7943","-51.14578"
"50.659","188.8044","-55.12134"
"50.667","185.791","-59.10022"
"50.676","181.7809","-62.13858"
"50.684","177.7881","-66.11798"
"50.692","173.8011","-69.10428"
"50.701","169.8127","-72.09924"
"50.709","165.8104","-75.12845"
"50.717","161.7964","-78.15833"
"50.726","156.8079","-81.15338"
"50.734","151.8477","-83.21649"
"50.742","148.85","-85.2811"
"50.751","143.8741","-87.34213"
"50.759","139.8783","-89.3399"
"50.767","135.8699","-90.42078"
"50.776","130.876","-91.495"
"50.784","125.9021","-92.54565"
"50.792","121.9219","-93.48621"
"50.801","117.9263","-93.51907"
"50.809","113.9139","-93.58646"
"50.817","107.9494","-94.47522"
"50.826","103.9527","-94.3996"
"50.834","98.97418","-94.30765"
"50.842","94.98071","-93.31415"
"50.851","90.00494","-92.41425"
"50.859","85.01208","-92.32138"
"50.867","81.00262","-90.41943"
"50.876","75.04303","-90.30673"
"50.884","71.06287","-88.37836"
"50.893","67.06897","-87.37619"
"50.901","63.07471","-86.33972"
"50.909","59.06537","-84.42181"
"50.918","54.06787","-83.49744"
"50.926","49.07745","-82.48044"
"50.934","45.07635","-81.45859"
"50.943","40.09424","-80.41156"
"50.951","36.09845","-79.3609"
"50.959","32.09424","-77.42139"
"50.968","27.112","-76.45715"
"50.976","23.10986","-75.42636"
"50.984","19.11151","-74.3761"
"50.993","15.11127","-72.47028"
"51.001","11.11572","-71.52298"
"51.009","7.107178","-70.52917"
"51.018","3.10321","-69.5033"
"51.026","-1.877747","-68.41647"
"51.034","-4.883057","-66.49033"
"51.043","-8.881897","-65.50912"
"51.051","-12.87885","-64.52713"
"51.059","-16.86945","-63.53171"
